Time stamp,Water volume in tunnel V (m3),Inflow to tunnel F1 (m3/15 min),Outflow (m3/15 min),Pump efficiency 1.1 (kW),Pump efficiency 1.2 (kW),Pump efficiency 1.3 (kW),Pump efficiency 1.4 (kW),Pump efficiency 2.1 (kW),Pump efficiency 2.2 (kW),Pump efficiency 2.3 (kW),Pump efficiency 2.4 (kW),Pump flow 1.1 (m3/15 min),Pump flow 1.2 (m3/15 min),Pump flow 1.3 (m3/15 min),Pump flow 1.4 (m3/15 min),Pump flow 2.1 (m3/15 min),Pump flow 2.2 (m3/15 min),Pump flow 2.3 (m3/15 min),Pump flow 2.4 (m3/15 min),Electricity price 2: normal (EUR/kWh),Electricity price 1: high (EUR/kWh)
2024-11-20 18:00:00,89526.04134990309876229730520,1045.785278320309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.413000000000000255795384873636066913604736328125,3.099000000000000198951966012828052043914794921875
2024-11-20 18:15:00,90614.67770244215876118687532,1088.636352539059998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.413000000000000255795384873636066913604736328125,3.099000000000000198951966012828052043914794921875
2024-11-20 18:30:00,91693.14620830153876340773507,1078.46850585938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.413000000000000255795384873636066913604736328125,3.099000000000000198951966012828052043914794921875
2024-11-20 18:45:00,92927.23446513747876451816495,1234.088256835940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.413000000000000255795384873636066913604736328125,3.099000000000000198951966012828052043914794921875
2024-11-20 19:00:00,94094.22750712966876562859483,1166.993041992190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6639999999999997015720509807579219341278076171875,5.230000000000000426325641456060111522674560546875
2024-11-20 19:15:00,95373.97872783279876784945458,1279.75122070313000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6639999999999997015720509807579219341278076171875,5.230000000000000426325641456060111522674560546875
2024-11-20 19:30:00,96566.68624736404876784945458,1192.70751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6639999999999997015720509807579219341278076171875,5.230000000000000426325641456060111522674560546875
2024-11-20 19:45:00,97767.54928447342877007031433,1200.86303710938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6639999999999997015720509807579219341278076171875,5.230000000000000426325641456060111522674560546875
2024-11-20 20:00:00,99051.20541240311877118074421,1283.656127929690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.214999999999999857891452847979962825775146484375,3.93900000000000005684341886080801486968994140625
2024-11-20 20:15:00,100359.5216965828087722911741,1308.316284179690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.214999999999999857891452847979962825775146484375,3.93900000000000005684341886080801486968994140625
2024-11-20 20:30:00,101704.6744065437487734016040,1345.152709960940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.214999999999999857891452847979962825775146484375,3.93900000000000005684341886080801486968994140625
2024-11-20 20:45:00,103085.6438889656287756224638,1380.96948242188000222085975110530853271484375,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,5.214999999999999857891452847979962825775146484375,3.93900000000000005684341886080801486968994140625
2024-11-20 21:00:00,103764.3188157234387745120339,1428.674926757809998889570124447345733642578125,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,2.36699999999999999289457264239899814128875732421875,2.728000000000000202504679691628552973270416259765625
2024-11-20 21:15:00,103617.5950608406287756224638,1353.276245117190001110429875552654266357421875,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,2.36699999999999999289457264239899814128875732421875,2.728000000000000202504679691628552973270416259765625
2024-11-20 21:30:00,102716.8842454109387745120339,1349.289184570309998889570124447345733642578125,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,2.36699999999999999289457264239899814128875732421875,2.728000000000000202504679691628552973270416259765625
2024-11-20 21:45:00,101086.1784348640687767328937,1369.29418945313000222085975110530853271484375,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,2.36699999999999999289457264239899814128875732421875,2.728000000000000202504679691628552973270416259765625
2024-11-20 22:00:00,98707.8829026375087778433236,1371.704467773440001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.5420000000000000373034936274052597582340240478515625,6.035000000000000142108547152020037174224853515625
2024-11-20 22:15:00,95649.9447922859487789537535,1442.061889648440001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.5420000000000000373034936274052597582340240478515625,6.035000000000000142108547152020037174224853515625
2024-11-20 22:30:00,92619.4125657234487789537535,1469.4677734375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.5420000000000000373034936274052597582340240478515625,6.035000000000000142108547152020037174224853515625
2024-11-20 22:45:00,89585.32162334063878006418338,1465.909057617190001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.5420000000000000373034936274052597582340240478515625,6.035000000000000142108547152020037174224853515625
2024-11-20 23:00:00,86548.40939189532878117461326,1463.087768554690001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.060000000000000053290705182007513940334320068359375,1.2310000000000000941469124882132746279239654541015625
2024-11-20 23:15:00,83607.38314677813878006418338,1558.973754882809998889570124447345733642578125,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,1.060000000000000053290705182007513940334320068359375,1.2310000000000000941469124882132746279239654541015625
2024-11-20 23:30:00,81517.96664287188878006418338,1660.58349609375,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,1.060000000000000053290705182007513940334320068359375,1.2310000000000000941469124882132746279239654541015625
2024-11-20 23:45:00,80015.05331279376878228504313,1497.08666992188000222085975110530853271484375,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,1.060000000000000053290705182007513940334320068359375,1.2310000000000000941469124882132746279239654541015625
2024-11-21 00:00:00,79523.39706279376878228504313,1758.34375,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,0.9250000000000000444089209850062616169452667236328125,0.86999999999999999555910790149937383830547332763671875
2024-11-21 00:15:00,79738.28426982501878228504313,1714.88720703125,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,0.9250000000000000444089209850062616169452667236328125,0.86999999999999999555910790149937383830547332763671875
2024-11-21 00:30:00,80660.72592021564878450590288,1672.44165039063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9250000000000000444089209850062616169452667236328125,0.86999999999999999555910790149937383830547332763671875
2024-11-21 00:45:00,82278.88986064533878561633276,1618.163940429690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9250000000000000444089209850062616169452667236328125,0.86999999999999999555910790149937383830547332763671875
2024-11-21 01:00:00,83916.98483134846878783719251,1638.09497070313000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7949999999999999289457264239899814128875732421875,0.56399999999999994582111639829236082732677459716796875
2024-11-21 01:15:00,85441.76132060627878672676263,1524.776489257809998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7949999999999999289457264239899814128875732421875,0.56399999999999994582111639829236082732677459716796875
2024-11-21 01:30:00,86951.45394755940878894762238,1509.69262695313000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7949999999999999289457264239899814128875732421875,0.56399999999999994582111639829236082732677459716796875
2024-11-21 01:45:00,88384.73812724690878894762238,1433.2841796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7949999999999999289457264239899814128875732421875,0.56399999999999994582111639829236082732677459716796875
2024-11-21 02:00:00,89772.75118877034879005805226,1388.013061523440001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05299999999999993605115378159098327159881591796875,0.3770000000000000017763568394002504646778106689453125
2024-11-21 02:15:00,91130.78976298909879005805226,1358.03857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05299999999999993605115378159098327159881591796875,0.3770000000000000017763568394002504646778106689453125
2024-11-21 02:30:00,92435.68490459065878894762238,1304.895141601559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05299999999999993605115378159098327159881591796875,0.3770000000000000017763568394002504646778106689453125
2024-11-21 02:45:00,93681.56063701253879116848213,1245.87573242188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05299999999999993605115378159098327159881591796875,0.3770000000000000017763568394002504646778106689453125
2024-11-21 03:00:00,94894.26998759847879227891201,1212.709350585940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96299999999999996713739847109536640346050262451171875,0.294999999999999984456877655247808434069156646728515625
2024-11-21 03:15:00,96061.45370341878879116848213,1167.183715820309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96299999999999996713739847109536640346050262451171875,0.294999999999999984456877655247808434069156646728515625
2024-11-21 03:30:00,97183.98141337972879227891201,1122.527709960940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96299999999999996713739847109536640346050262451171875,0.294999999999999984456877655247808434069156646728515625
2024-11-21 03:45:00,98277.22640849691879338934189,1093.244995117190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96299999999999996713739847109536640346050262451171875,0.294999999999999984456877655247808434069156646728515625
2024-11-21 04:00:00,99212.74520732504379338934189,935.518798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94899999999999995470290059529361315071582794189453125,0.294999999999999984456877655247808434069156646728515625
2024-11-21 04:15:00,100452.5384202156737956102016,1239.79321289063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94899999999999995470290059529361315071582794189453125,0.294999999999999984456877655247808434069156646728515625
2024-11-21 04:30:00,101668.4964280281737956102016,1215.9580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94899999999999995470290059529361315071582794189453125,0.294999999999999984456877655247808434069156646728515625
2024-11-21 04:45:00,102808.6265549813037978310614,1140.13012695313000222085975110530853271484375,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0.94899999999999995470290059529361315071582794189453125,0.294999999999999984456877655247808434069156646728515625
2024-11-21 05:00:00,103162.0950608406838000519212,1103.46850585938000222085975110530853271484375,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,0.879000000000000003552713678800500929355621337890625,0.387000000000000010658141036401502788066864013671875
2024-11-21 05:15:00,102770.7317795906838000519212,1108.63671875,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,0.879000000000000003552713678800500929355621337890625,0.387000000000000010658141036401502788066864013671875
2024-11-21 05:30:00,101599.9883713875638022727810,1079.25659179688000222085975110530853271484375,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,0.879000000000000003552713678800500929355621337890625,0.387000000000000010658141036401502788066864013671875
2024-11-21 05:45:00,99672.9834885750638022727810,1072.9951171875,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,0.879000000000000003552713678800500929355621337890625,0.387000000000000010658141036401502788066864013671875
2024-11-21 06:00:00,96980.7471604500638022727810,1057.763671875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.89200000000000001509903313490212894976139068603515625,18.6009999999999990905052982270717620849609375
2024-11-21 06:15:00,93568.5884690438138022727810,1087.84130859375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.89200000000000001509903313490212894976139068603515625,18.6009999999999990905052982270717620849609375
2024-11-21 06:30:00,90185.04073955162380116235112,1116.452270507809998889570124447345733642578125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.89200000000000001509903313490212894976139068603515625,18.6009999999999990905052982270717620849609375
2024-11-21 06:45:00,86797.79415752037380116235112,1112.75341796875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.89200000000000001509903313490212894976139068603515625,18.6009999999999990905052982270717620849609375
2024-11-21 07:00:00,83412.55026103600380338321087,1114.75610351563000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,5.18599999999999994315658113919198513031005859375,42.52300000000000324007487506605684757232666015625
2024-11-21 07:15:00,80090.73544170006380227278099,1178.185180664059998889570124447345733642578125,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,5.18599999999999994315658113919198513031005859375,42.52300000000000324007487506605684757232666015625
2024-11-21 07:30:00,77601.27206279381380227278099,1260.53662109375,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,5.18599999999999994315658113919198513031005859375,42.52300000000000324007487506605684757232666015625
2024-11-21 07:45:00,75957.56722880944380449364074,1356.29516601563000222085975110530853271484375,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,5.18599999999999994315658113919198513031005859375,42.52300000000000324007487506605684757232666015625
2024-11-21 08:00:00,75128.87155009850380338321086,1421.304321289059998889570124447345733642578125,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,11.29599999999999937472239253111183643341064453125,53.24900000000000233058017329312860965728759765625
2024-11-21 08:15:00,75089.89254619225380338321086,1461.02099609375,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,11.29599999999999937472239253111183643341064453125,53.24900000000000233058017329312860965728759765625
2024-11-21 08:30:00,75848.82919170006380227278098,1508.936645507809998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29599999999999937472239253111183643341064453125,53.24900000000000233058017329312860965728759765625
2024-11-21 08:45:00,77386.56722880944380449364073,1537.73803710938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29599999999999937472239253111183643341064453125,53.24900000000000233058017329312860965728759765625
2024-11-21 09:00:00,78923.78304912194380449364073,1537.2158203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.117000000000000881072992342524230480194091796875,67.0619999999999976125764078460633754730224609375
2024-11-21 09:15:00,80480.07650615319380449364073,1556.29345703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.117000000000000881072992342524230480194091796875,67.0619999999999976125764078460633754730224609375
2024-11-21 09:30:00,82115.10262920007380671450048,1635.02612304688000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.117000000000000881072992342524230480194091796875,67.0619999999999976125764078460633754730224609375
2024-11-21 09:45:00,83908.71420146570380893536023,1793.61157226563000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.117000000000000881072992342524230480194091796875,67.0619999999999976125764078460633754730224609375
2024-11-21 10:00:00,85818.08614970789381004579011,1909.371948242190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26499999999999968025576890795491635799407958984375,69.1290000000000048885340220294892787933349609375
2024-11-21 10:15:00,87707.53793193445380893536023,1889.451782226559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26499999999999968025576890795491635799407958984375,69.1290000000000048885340220294892787933349609375
2024-11-21 10:30:00,89634.36886455164381004579011,1926.830932617190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26499999999999968025576890795491635799407958984375,69.1290000000000048885340220294892787933349609375
2024-11-21 10:45:00,91591.36092998133381115621999,1956.992065429690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26499999999999968025576890795491635799407958984375,69.1290000000000048885340220294892787933349609375
2024-11-21 11:00:00,93604.43856670008381115621999,2013.07763671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59799999999999986499688020558096468448638916015625,70.61299999999999954525264911353588104248046875
2024-11-21 11:15:00,95846.23373271571381337707974,2241.79516601563000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59799999999999986499688020558096468448638916015625,70.61299999999999954525264911353588104248046875
